AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,class
6650,299.82,114.7691,74.2719,0.7624,92.0165,0.9866,6740,0.7711,1.5453,0.9296,0.8018,0.0173,0.0112,0.6428,0.9933,Karacadag
6680,303.284,117.9421,72.4496,0.7891,92.2239,0.9866,6771,0.7821,1.6279,0.9126,0.7819,0.0177,0.0108,0.6114,0.9954,Karacadag
6223,292.766,110.6898,72.4188,0.7563,89.0133,0.9798,6351,0.7002,1.5285,0.9124,0.8042,0.0178,0.0116,0.6467,0.9884,Karacadag
6368,302.581,113.7909,72.7377,0.769,90.0444,0.9654,6596,0.7666,1.5644,0.874,0.7913,0.0179,0.0114,0.6262,0.9796,Karacadag
6778,310.407,124.8682,69.3519,0.8316,92.8979,0.9862,6873,0.665,1.8005,0.884,0.744,0.0184,0.0102,0.5535,0.9966,Karacadag
6044,289.945,107.6761,72.4304,0.7399,87.7238,0.9744,6203,0.7336,1.4866,0.9034,0.8147,0.0178,0.012,0.6637,0.9867,Karacadag
7453,315.83,119.5279,79.6841,0.7454,97.4138,0.9891,7535,0.8167,1.5,0.9389,0.815,0.016,0.0107,0.6642,0.9963,Karacadag
6483,297.744,115.1274,72.1736,0.7791,90.8538,0.9857,6577,0.7343,1.5951,0.919,0.7892,0.0178,0.0111,0.6228,0.9934,Karacadag
6866,313.117,122.8903,71.7803,0.8117,93.499,0.9837,6980,0.7566,1.712,0.88,0.7608,0.0179,0.0105,0.5789,0.991,Karacadag
6790,313.903,124.7042,70.053,0.8273,92.9801,0.9843,6898,0.8107,1.7801,0.8659,0.7456,0.0184,0.0103,0.5559,0.9896,Karacadag
6561,302.846,118.3015,70.8952,0.8005,91.3987,0.9856,6657,0.7444,1.6687,0.899,0.7726,0.018,0.0108,0.5969,0.996,Karacadag
7046,313.475,121.2368,74.4757,0.7891,94.7167,0.9853,7151,0.6775,1.6279,0.901,0.7813,0.0172,0.0106,0.6104,0.9936,Karacadag
7134,315.648,123.4224,73.9077,0.8009,95.3063,0.9847,7245,0.7657,1.67,0.8998,0.7722,0.0173,0.0104,0.5963,0.9958,Karacadag
5984,285.721,109.874,69.9553,0.7711,87.2873,0.9873,6061,0.6999,1.5706,0.9211,0.7944,0.0184,0.0117,0.6311,0.9913,Karacadag
6389,305.47,117.544,70.1544,0.8024,90.1927,0.9744,6557,0.6647,1.6755,0.8604,0.7673,0.0184,0.011,0.5888,0.9865,Karacadag
7102,313.986,119.2883,76.7601,0.7655,95.0923,0.9834,7222,0.7853,1.554,0.9053,0.7972,0.0168,0.0108,0.6355,0.9875,Karacadag
6565,295.18,110.4169,76.0378,0.7251,91.4266,0.9863,6656,0.7751,1.4521,0.9468,0.828,0.0168,0.0116,0.6856,0.9956,Karacadag
6212,291.286,114.8761,69.0144,0.7994,88.9346,0.9867,6296,0.6977,1.6645,0.92,0.7742,0.0185,0.0111,0.5994,0.9976,Karacadag
6809,309.082,118.2163,74.1545,0.7788,93.1101,0.9835,6923,0.7115,1.5942,0.8957,0.7876,0.0174,0.0109,0.6204,0.989,Karacadag
6353,296.728,111.9251,73.2017,0.7565,89.9383,0.9748,6517,0.6825,1.529,0.9067,0.8036,0.0176,0.0115,0.6457,0.9873,Karacadag
5583,275.944,105.4595,67.9316,0.7649,84.3119,0.9841,5673,0.7746,1.5524,0.9214,0.7995,0.0189,0.0122,0.6392,0.9922,Karacadag
6158,296.181,115.0976,69.0745,0.7999,88.5472,0.9804,6281,0.6617,1.6663,0.8821,0.7693,0.0187,0.0112,0.5919,0.9862,Karacadag
7090,310.124,113.2936,80.5734,0.703,95.0119,0.9847,7200,0.7463,1.4061,0.9264,0.8386,0.016,0.0114,0.7033,0.9889,Karacadag
6424,298.339,110.0034,75.1202,0.7305,90.4394,0.9773,6573,0.7516,1.4644,0.907,0.8222,0.0171,0.0117,0.6759,0.9898,Karacadag
6417,296.949,109.079,75.6481,0.7204,90.3901,0.9766,6571,0.7496,1.4419,0.9145,0.8287,0.017,0.0118,0.6867,0.9902,Karacadag
6490,301.225,114.5807,73.0832,0.7702,90.9028,0.9836,6598,0.7136,1.5678,0.8988,0.7934,0.0177,0.0113,0.6294,0.9868,Karacadag
6374,297.446,115.9576,70.4751,0.7941,90.0868,0.9856,6467,0.7114,1.6454,0.9053,0.7769,0.0182,0.0111,0.6036,0.9931,Karacadag
7189,317.924,117.0407,79.3556,0.735,95.673,0.9725,7392,0.6769,1.4749,0.8938,0.8174,0.0163,0.011,0.6682,0.9855,Karacadag
7141,314.691,121.3097,75.3962,0.7834,95.3531,0.9874,7232,0.7034,1.609,0.9062,0.786,0.017,0.0106,0.6178,0.9941,Karacadag
7038,310.836,120.8789,74.5922,0.7869,94.6629,0.9877,7126,0.7031,1.6205,0.9154,0.7831,0.0172,0.0106,0.6133,0.9938,Karacadag
6611,308.065,115.2052,74.4988,0.7628,91.7463,0.9677,6832,0.7092,1.5464,0.8754,0.7964,0.0174,0.0113,0.6342,0.9807,Karacadag
7425,325.069,125.96,75.6194,0.7997,97.2307,0.982,7561,0.6963,1.6657,0.883,0.7719,0.017,0.0102,0.5959,0.9925,Karacadag
6234,298.8,117.488,67.9665,0.8157,89.0919,0.9839,6336,0.7488,1.7286,0.8774,0.7583,0.0188,0.0109,0.575,0.994,Karacadag
7144,312.829,122.2563,74.7184,0.7915,95.3731,0.9865,7242,0.71,1.6362,0.9174,0.7801,0.0171,0.0105,0.6086,0.9958,Karacadag
5855,287.588,111.9144,67.372,0.7985,86.3413,0.9758,6000,0.7128,1.6611,0.8896,0.7715,0.0191,0.0115,0.5952,0.9887,Karacadag
6753,302.871,115.9244,74.4674,0.7664,92.7264,0.9868,6843,0.7935,1.5567,0.9251,0.7999,0.0172,0.011,0.6398,0.996,Karacadag
6337,295.767,110.6603,73.7057,0.7459,89.8249,0.9843,6438,0.7238,1.5014,0.9103,0.8117,0.0175,0.0116,0.6589,0.9892,Karacadag
7191,310.744,116.8097,78.761,0.7385,95.6863,0.9866,7289,0.738,1.4831,0.9358,0.8192,0.0162,0.011,0.671,0.9952,Karacadag
7041,305.691,113.182,79.8293,0.7089,94.6831,0.9878,7128,0.7958,1.4178,0.9468,0.8366,0.0161,0.0113,0.6998,0.9922,Karacadag
7273,321.057,124.9777,75.2165,0.7986,96.2303,0.9848,7385,0.797,1.6616,0.8867,0.77,0.0172,0.0103,0.5929,0.9851,Karacadag
6830,301.25,111.4254,78.3375,0.7111,93.2536,0.9861,6926,0.7609,1.4224,0.9458,0.8369,0.0163,0.0115,0.7004,0.9963,Karacadag
6603,300.895,113.8093,74.216,0.7581,91.6908,0.9851,6703,0.7329,1.5335,0.9165,0.8057,0.0172,0.0112,0.6491,0.9953,Karacadag
6205,290.557,110.2693,72.012,0.7573,88.8845,0.9829,6313,0.7341,1.5313,0.9236,0.8061,0.0178,0.0116,0.6497,0.9949,Karacadag
6658,304.211,115.6343,73.9016,0.7691,92.0719,0.984,6766,0.7186,1.5647,0.9041,0.7962,0.0174,0.0111,0.634,0.992,Karacadag
6659,305.296,118.0789,72.3574,0.7902,92.0788,0.987,6747,0.68,1.6319,0.8978,0.7798,0.0177,0.0109,0.6081,0.9923,Karacadag
5781,284.767,109.2547,68.3352,0.7803,85.7939,0.9842,5874,0.7233,1.5988,0.8958,0.7853,0.0189,0.0118,0.6166,0.9859,Karacadag
6280,292.17,109.6698,73.9134,0.7388,89.42,0.9842,6381,0.7645,1.4838,0.9245,0.8154,0.0175,0.0118,0.6648,0.9864,Karacadag
6182,294.006,112.2026,70.923,0.7749,88.7196,0.9796,6311,0.7294,1.582,0.8987,0.7907,0.0181,0.0115,0.6252,0.9891,Karacadag
6784,307.172,118.3656,73.4835,0.784,92.939,0.9866,6876,0.6947,1.6108,0.9035,0.7852,0.0174,0.0108,0.6165,0.9931,Karacadag
6365,298.256,117.6618,69.2114,0.8087,90.0232,0.9861,6455,0.7545,1.7,0.8991,0.7651,0.0185,0.0109,0.5854,0.9952,Karacadag
7110,312.051,120.7739,75.3133,0.7818,95.1459,0.9879,7197,0.7862,1.6036,0.9175,0.7878,0.017,0.0106,0.6206,0.9953,Karacadag
6759,305.303,117.8775,73.4525,0.7821,92.7676,0.9873,6846,0.747,1.6048,0.9112,0.787,0.0174,0.0109,0.6193,0.9939,Karacadag
5800,286.53,110.4653,67.8345,0.7892,85.9348,0.9769,5937,0.6744,1.6285,0.8878,0.7779,0.019,0.0117,0.6052,0.9855,Karacadag
6797,305.121,118.3286,73.5298,0.7835,93.028,0.9871,6886,0.7071,1.6093,0.9175,0.7862,0.0174,0.0108,0.6181,0.9947,Karacadag
6124,295.659,117.6832,66.7405,0.8236,88.3024,0.9857,6213,0.7324,1.7633,0.8804,0.7503,0.0192,0.0109,0.563,0.9928,Karacadag
7495,316.599,119.9745,79.8473,0.7464,97.6879,0.988,7586,0.7692,1.5025,0.9396,0.8142,0.016,0.0107,0.663,0.9962,Karacadag
6489,308.686,125.5169,66.1604,0.8498,90.8958,0.9857,6583,0.6908,1.8972,0.8558,0.7242,0.0193,0.0102,0.5244,0.9949,Karacadag
7277,317.236,124.4073,74.8191,0.7989,96.2568,0.9863,7378,0.7825,1.6628,0.9087,0.7737,0.0171,0.0103,0.5986,0.9954,Karacadag
6132,292.444,111.0302,71.2698,0.7668,88.3601,0.973,6302,0.6742,1.5579,0.901,0.7958,0.0181,0.0116,0.6333,0.9867,Karacadag
6519,302.002,115.3235,72.8981,0.7749,91.1057,0.981,6645,0.7915,1.582,0.8982,0.79,0.0177,0.0112,0.6241,0.9873,Karacadag
5959,285.099,103.9794,73.8283,0.7042,87.1047,0.9759,6106,0.7074,1.4084,0.9213,0.8377,0.0174,0.0124,0.7018,0.9884,Karacadag
7166,311.522,119.7478,76.5202,0.7692,95.5198,0.9877,7255,0.7469,1.5649,0.9279,0.7977,0.0167,0.0107,0.6363,0.9957,Karacadag
6630,306.361,117.3897,73.1219,0.7823,91.8781,0.978,6779,0.7674,1.6054,0.8877,0.7827,0.0177,0.011,0.6126,0.9834,Karacadag
6515,299.572,111.1521,75.5426,0.7336,91.0777,0.9736,6692,0.7207,1.4714,0.9123,0.8194,0.0171,0.0116,0.6714,0.9879,Karacadag
6729,310.339,120.457,71.6956,0.8036,92.5615,0.9825,6849,0.7098,1.6801,0.878,0.7684,0.0179,0.0107,0.5905,0.9921,Karacadag
6006,286.579,107.4014,72.0115,0.7419,87.4476,0.9812,6121,0.7515,1.4914,0.919,0.8142,0.0179,0.012,0.6629,0.9887,Karacadag
6487,301.374,117.6701,70.8657,0.7983,90.8818,0.9862,6578,0.736,1.6605,0.8975,0.7723,0.0181,0.0109,0.5965,0.9905,Karacadag
6727,301.905,110.5461,78.1688,0.7071,92.5477,0.9838,6838,0.7086,1.4142,0.9275,0.8372,0.0164,0.0116,0.7009,0.9912,Karacadag
6199,292.716,111.5766,71.2875,0.7693,88.8415,0.9818,6314,0.7016,1.5652,0.9092,0.7962,0.018,0.0115,0.634,0.9923,Karacadag
5884,284.247,108.5861,69.8178,0.7659,86.5548,0.9872,5960,0.7534,1.5553,0.9151,0.7971,0.0185,0.0119,0.6354,0.9882,Karacadag
6631,298.744,114.2569,74.226,0.7602,91.885,0.9872,6717,0.7756,1.5393,0.9337,0.8042,0.0172,0.0112,0.6467,0.9955,Karacadag
6791,308.271,117.3782,74.3428,0.7739,92.9869,0.9801,6929,0.7538,1.5789,0.898,0.7922,0.0173,0.0109,0.6276,0.9909,Karacadag
5968,287.654,112.7092,67.5933,0.8002,87.1705,0.9838,6066,0.6898,1.6675,0.9064,0.7734,0.0189,0.0113,0.5982,0.9974,Karacadag
6971,311.117,119.3913,75.2374,0.7765,94.2112,0.9871,7062,0.785,1.5869,0.905,0.7891,0.0171,0.0108,0.6227,0.9881,Karacadag
5505,271.271,102.4361,68.8575,0.7404,83.7209,0.9871,5577,0.7439,1.4877,0.9401,0.8173,0.0186,0.0125,0.668,0.9937,Karacadag
5461,280.103,105.9581,67.0415,0.7744,83.3856,0.9686,5638,0.7139,1.5805,0.8747,0.787,0.0194,0.0123,0.6193,0.9788,Karacadag
6338,294.684,114.8584,70.6359,0.7885,89.832,0.9872,6420,0.7349,1.6261,0.9172,0.7821,0.0181,0.0111,0.6117,0.9947,Karacadag
5606,278.243,107.533,67.1958,0.7807,84.4854,0.9847,5693,0.7026,1.6003,0.9099,0.7857,0.0192,0.012,0.6173,0.9878,Karacadag
7485,321.678,124.1641,77.2402,0.783,97.6227,0.9858,7593,0.7244,1.6075,0.909,0.7862,0.0166,0.0103,0.6182,0.9937,Karacadag
6615,306.559,121.6018,69.7438,0.8192,91.7741,0.9831,6729,0.7615,1.7435,0.8845,0.7547,0.0184,0.0105,0.5696,0.9931,Karacadag
6550,301.351,115.6015,72.7327,0.7773,91.3221,0.9847,6652,0.7022,1.5894,0.9064,0.79,0.0176,0.0111,0.6241,0.9919,Karacadag
6904,306.352,117.8732,74.958,0.7718,93.7574,0.9867,6997,0.7936,1.5725,0.9244,0.7954,0.0171,0.0109,0.6327,0.9949,Karacadag
6511,297.173,112.5572,74.309,0.7511,91.0498,0.9865,6600,0.7582,1.5147,0.9265,0.8089,0.0173,0.0114,0.6544,0.9912,Karacadag
6357,300.986,115.9647,70.8398,0.7917,89.9666,0.978,6500,0.7003,1.637,0.8818,0.7758,0.0182,0.0111,0.6019,0.9853,Karacadag
6918,311.391,121.7868,72.708,0.8022,93.8524,0.986,7016,0.6788,1.675,0.8966,0.7706,0.0176,0.0105,0.5939,0.9947,Karacadag
5740,276.706,100.394,73.6298,0.6798,85.4892,0.9812,5850,0.7,1.3635,0.9421,0.8515,0.0175,0.0128,0.7251,0.9887,Karacadag
6584,299.142,111.2647,76.1922,0.7287,91.5588,0.9855,6681,0.7219,1.4603,0.9246,0.8229,0.0169,0.0116,0.6772,0.9889,Karacadag
6689,303.177,111.7659,77.0712,0.7242,92.286,0.9776,6842,0.7688,1.4502,0.9145,0.8257,0.0167,0.0115,0.6818,0.9887,Karacadag
5520,286.868,116.5692,61.0979,0.8516,83.8349,0.9831,5615,0.6638,1.9079,0.8429,0.7192,0.0211,0.0111,0.5172,0.9868,Karacadag
6384,295.833,113.804,71.8119,0.7758,90.1574,0.9847,6483,0.7153,1.5848,0.9167,0.7922,0.0178,0.0112,0.6276,0.9946,Karacadag
6479,301.125,112.4593,74.4904,0.7492,90.8258,0.9758,6640,0.7191,1.5097,0.8979,0.8076,0.0174,0.0115,0.6523,0.9847,Karacadag
6371,295.42,111.5275,73.0349,0.7558,90.0656,0.9852,6467,0.7136,1.527,0.9174,0.8076,0.0175,0.0115,0.6522,0.9959,Karacadag
6472,295.61,113.2395,73.1818,0.7631,90.7767,0.9891,6543,0.7885,1.5474,0.9307,0.8016,0.0175,0.0113,0.6426,0.9944,Karacadag
5919,292.386,113.2834,67.4019,0.8037,86.8119,0.9735,6080,0.6792,1.6807,0.8701,0.7663,0.0191,0.0114,0.5873,0.987,Karacadag
6119,291.029,111.6176,70.104,0.7782,88.2664,0.9801,6243,0.7016,1.5922,0.9079,0.7908,0.0182,0.0115,0.6254,0.9957,Karacadag
5857,282.758,106.1999,70.8827,0.7447,86.356,0.9807,5972,0.7253,1.4982,0.9206,0.8131,0.0181,0.0121,0.6612,0.9907,Karacadag
6719,307.196,111.7632,78.0589,0.7157,92.4927,0.9718,6914,0.7073,1.4318,0.8947,0.8276,0.0166,0.0116,0.6849,0.9806,Karacadag
5492,275.83,107.2353,66.1041,0.7874,83.622,0.9871,5564,0.6706,1.6222,0.9071,0.7798,0.0195,0.012,0.6081,0.9864,Karacadag
6104,297.984,120.1011,64.9896,0.8409,88.1581,0.985,6197,0.699,1.848,0.8639,0.734,0.0197,0.0106,0.5388,0.9957,Karacadag
7022,317.104,123.2814,73.0831,0.8053,94.5552,0.9813,7156,0.7062,1.6869,0.8775,0.767,0.0176,0.0104,0.5883,0.9923,Karacadag
7192,314.848,123.3378,74.7067,0.7957,95.6929,0.9895,7268,0.6967,1.651,0.9117,0.7759,0.0171,0.0104,0.602,0.9938,Karacadag
6219,289.078,109.2223,72.9157,0.7445,88.9847,0.9865,6304,0.7114,1.4979,0.9352,0.8147,0.0176,0.0117,0.6638,0.9943,Karacadag
7317,312.623,118.0679,79.1846,0.7418,96.521,0.9877,7408,0.7343,1.491,0.9408,0.8175,0.0161,0.0108,0.6683,0.9965,Karacadag
5752,286.183,106.0276,70.1487,0.7499,85.5785,0.9698,5931,0.6825,1.5115,0.8826,0.8071,0.0184,0.0122,0.6515,0.9847,Karacadag
6820,313.839,122.1067,72.1307,0.8069,93.1853,0.9779,6974,0.6621,1.6929,0.8701,0.7631,0.0179,0.0106,0.5824,0.9859,Karacadag
5640,277.706,105.4331,68.8935,0.757,84.7412,0.9858,5721,0.7165,1.5304,0.919,0.8037,0.0187,0.0122,0.646,0.9886,Karacadag
6578,305.889,115.9226,73.4107,0.7739,91.517,0.9728,6762,0.7598,1.5791,0.8834,0.7895,0.0176,0.0112,0.6233,0.9842,Karacadag
6339,298.374,118.0289,68.7872,0.8126,89.8391,0.9868,6424,0.6738,1.7159,0.8948,0.7612,0.0186,0.0109,0.5794,0.9941,Karacadag
6727,305.369,113.1748,76.9278,0.7335,92.5477,0.9756,6895,0.7764,1.4712,0.9065,0.8177,0.0168,0.0114,0.6687,0.9838,Karacadag
7512,330.131,123.3045,79.2271,0.7663,97.7986,0.959,7833,0.6807,1.5563,0.8661,0.7931,0.0164,0.0105,0.6291,0.9791,Karacadag
6472,299.623,115.8968,71.5358,0.7868,90.7767,0.9863,6562,0.6745,1.6201,0.9059,0.7833,0.0179,0.0111,0.6135,0.9939,Karacadag
6115,302.575,115.87,68.2766,0.8079,88.2375,0.9745,6275,0.6508,1.6971,0.8393,0.7615,0.0189,0.0112,0.5799,0.9842,Karacadag
6776,303.384,116.4946,74.4331,0.7693,92.8842,0.9862,6871,0.7458,1.5651,0.9251,0.7973,0.0172,0.011,0.6357,0.995,Karacadag
7899,330.584,128.699,78.8672,0.7902,100.2862,0.9887,7989,0.7952,1.6318,0.9083,0.7792,0.0163,0.01,0.6072,0.9909,Karacadag
6448,302.275,119.4333,69.1764,0.8152,90.6082,0.9856,6542,0.7549,1.7265,0.8868,0.7587,0.0185,0.0107,0.5756,0.9937,Karacadag
7021,304.749,113.7825,78.9686,0.7199,94.5485,0.9866,7116,0.7728,1.4409,0.95,0.831,0.0162,0.0112,0.6905,0.9949,Karacadag
5548,278.118,110.357,64.3078,0.8127,84.0472,0.9863,5625,0.7712,1.7161,0.9013,0.7616,0.0199,0.0116,0.58,0.9954,Karacadag
6075,290.086,111.4222,70.1149,0.7772,87.9485,0.9862,6160,0.7064,1.5891,0.9072,0.7893,0.0183,0.0115,0.623,0.9901,Karacadag
6671,304.517,118.7591,72.1764,0.7941,92.1617,0.9877,6754,0.7567,1.6454,0.904,0.776,0.0178,0.0108,0.6022,0.9909,Karacadag
6528,298.497,108.5729,77.5557,0.6998,91.1686,0.9831,6640,0.7182,1.3999,0.9207,0.8397,0.0166,0.0119,0.7051,0.9871,Karacadag
6667,300.978,115.3242,73.8315,0.7682,92.1341,0.9879,6749,0.7134,1.562,0.9248,0.7989,0.0173,0.0111,0.6383,0.997,Karacadag
6068,290.417,111.5343,69.8531,0.7796,87.8978,0.9797,6194,0.7029,1.5967,0.9041,0.7881,0.0184,0.0115,0.6211,0.9917,Karacadag
6936,310.827,120.9402,73.5468,0.7938,93.9744,0.9805,7074,0.733,1.6444,0.9022,0.777,0.0174,0.0106,0.6038,0.9929,Karacadag
6702,310.298,117.6662,73.9536,0.7778,92.3756,0.9726,6891,0.6909,1.5911,0.8747,0.7851,0.0176,0.011,0.6163,0.9806,Karacadag
6231,298.074,112.1617,71.9674,0.767,89.0705,0.9692,6429,0.7262,1.5585,0.8813,0.7941,0.018,0.0115,0.6306,0.9829,Karacadag
6930,306.584,118.2638,75.0021,0.7732,93.9338,0.9876,7017,0.8073,1.5768,0.9265,0.7943,0.0171,0.0108,0.6309,0.9948,Karacadag
6921,308.833,119.1278,74.4577,0.7806,93.8727,0.9842,7032,0.7994,1.5999,0.9119,0.788,0.0172,0.0108,0.6209,0.9935,Karacadag
6780,311.331,123.5317,70.3226,0.8222,92.9116,0.9849,6884,0.7154,1.7566,0.879,0.7521,0.0182,0.0104,0.5657,0.9937,Karacadag
7039,311.102,121.0355,74.4432,0.7885,94.6696,0.9895,7114,0.6983,1.6259,0.9139,0.7822,0.0172,0.0106,0.6118,0.9947,Karacadag
6921,307.024,115.4756,76.9947,0.7453,93.8727,0.9874,7009,0.7206,1.4998,0.9226,0.8129,0.0167,0.0111,0.6608,0.9911,Karacadag
7596,316.518,117.9156,82.275,0.7163,98.3439,0.9897,7675,0.7302,1.4332,0.9528,0.834,0.0155,0.0108,0.6956,0.9969,Karacadag
6839,308.263,113.3382,77.1986,0.7322,93.315,0.9816,6967,0.7184,1.4681,0.9044,0.8233,0.0166,0.0113,0.6779,0.9952,Karacadag
5916,282.427,106.4906,71.1538,0.744,86.7899,0.9857,6002,0.7304,1.4966,0.932,0.815,0.018,0.012,0.6642,0.9941,Karacadag
7009,308.305,119.3141,75.0763,0.7772,94.4676,0.9868,7103,0.7256,1.5892,0.9266,0.7918,0.017,0.0107,0.6269,0.9963,Karacadag
6885,307.281,118.3643,74.4723,0.7773,93.6283,0.9864,6980,0.6885,1.5894,0.9163,0.791,0.0172,0.0108,0.6257,0.9945,Karacadag
6862,311.315,118.5214,74.4757,0.7779,93.4718,0.9732,7051,0.7299,1.5914,0.8897,0.7886,0.0173,0.0109,0.622,0.9898,Karacadag
6527,301.871,107.5454,78.8541,0.68,91.1616,0.9739,6702,0.6831,1.3639,0.9001,0.8477,0.0165,0.0121,0.7185,0.98,Karacadag
6790,306.841,118.9232,73.1061,0.7887,92.9801,0.9838,6902,0.7377,1.6267,0.9063,0.7819,0.0175,0.0108,0.6113,0.9944,Karacadag
6367,302.349,115.3803,71.4944,0.7849,90.0373,0.9734,6541,0.7414,1.6138,0.8752,0.7804,0.0181,0.0112,0.6089,0.9827,Karacadag
6209,293.271,113.7519,69.883,0.789,88.9131,0.9831,6316,0.6863,1.6277,0.9072,0.7816,0.0183,0.0113,0.611,0.9945,Karacadag
5309,279.648,114.0224,59.6043,0.8525,82.217,0.9837,5397,0.6827,1.913,0.8531,0.7211,0.0215,0.0112,0.5199,0.9946,Karacadag
6787,307.006,116.8964,74.6268,0.7697,92.9595,0.9855,6887,0.7301,1.5664,0.9049,0.7952,0.0172,0.011,0.6324,0.9906,Karacadag
6966,308.875,119.0649,75.0967,0.776,94.1774,0.987,7058,0.7101,1.5855,0.9175,0.791,0.0171,0.0108,0.6256,0.9919,Karacadag
6405,298.489,113.5921,72.4653,0.7701,90.3056,0.9795,6539,0.71,1.5675,0.9034,0.795,0.0177,0.0113,0.632,0.9907,Karacadag
5927,283.454,109.4115,69.1979,0.7746,86.8705,0.988,5999,0.7262,1.5811,0.927,0.794,0.0185,0.0117,0.6304,0.9968,Karacadag
6297,298.257,115.5064,70.2178,0.794,89.541,0.9804,6423,0.6908,1.645,0.8895,0.7752,0.0183,0.0112,0.6009,0.9885,Karacadag
6667,310.216,120.3125,71.3319,0.8053,92.1341,0.9799,6804,0.6837,1.6867,0.8706,0.7658,0.018,0.0107,0.5864,0.9891,Karacadag
6505,299.579,115.3917,72.1544,0.7804,91.0078,0.9852,6603,0.7644,1.5992,0.9108,0.7887,0.0177,0.0111,0.622,0.9948,Karacadag
6363,297.34,116.5476,69.8215,0.8007,90.009,0.9873,6445,0.6855,1.6692,0.9044,0.7723,0.0183,0.011,0.5964,0.9956,Karacadag
6864,304.973,112.5579,78.44,0.7172,93.4854,0.9837,6978,0.7222,1.435,0.9274,0.8306,0.0164,0.0114,0.6898,0.9899,Karacadag
7143,320.014,120.551,76.4593,0.7731,95.3664,0.9772,7310,0.7319,1.5767,0.8765,0.7911,0.0169,0.0107,0.6258,0.9867,Karacadag
6592,311.372,122.8813,69.3645,0.8254,91.6144,0.9785,6737,0.7755,1.7715,0.8544,0.7456,0.0186,0.0105,0.5558,0.9847,Karacadag
6341,291.524,110.0206,73.7229,0.7423,89.8533,0.9846,6440,0.7346,1.4924,0.9376,0.8167,0.0174,0.0116,0.667,0.9954,Karacadag
6617,302.822,119.5707,70.7744,0.806,91.7879,0.9875,6701,0.7182,1.6895,0.9068,0.7676,0.0181,0.0107,0.5893,0.9956,Karacadag
5641,280.312,108.1064,66.8561,0.7858,84.7487,0.9864,5719,0.6772,1.617,0.9022,0.7839,0.0192,0.0119,0.6146,0.9937,Karacadag
7839,334.124,132.4735,75.8428,0.8199,99.9046,0.9864,7947,0.7121,1.7467,0.8824,0.7541,0.0169,0.0097,0.5687,0.9934,Karacadag
6130,294.213,109.5887,72.3697,0.7509,88.3457,0.9709,6314,0.6796,1.5143,0.8899,0.8062,0.0179,0.0118,0.6499,0.9841,Karacadag
6753,309.802,119.9504,72.3632,0.7975,92.7264,0.9856,6852,0.6969,1.6576,0.8842,0.773,0.0178,0.0107,0.5976,0.9906,Karacadag
6486,300.333,112.3763,74.6242,0.7477,90.8748,0.9775,6635,0.7039,1.5059,0.9036,0.8087,0.0173,0.0115,0.6539,0.9848,Karacadag
6234,297.147,118.6116,67.2276,0.8239,89.0919,0.9836,6338,0.7903,1.7643,0.8872,0.7511,0.019,0.0108,0.5642,0.9954,Karacadag
6106,288.449,107.9081,72.6287,0.7396,88.1726,0.9828,6213,0.7057,1.4858,0.9222,0.8171,0.0177,0.0119,0.6677,0.992,Karacadag
5808,286.961,112.7898,66.5637,0.8073,85.994,0.9871,5884,0.6648,1.6945,0.8863,0.7624,0.0194,0.0115,0.5813,0.985,Karacadag
6663,309.809,118.4337,72.8836,0.7882,92.1064,0.9704,6866,0.7104,1.625,0.8724,0.7777,0.0178,0.0109,0.6048,0.9828,Karacadag
6062,289.688,111.2851,69.903,0.7781,87.8543,0.9847,6156,0.7762,1.592,0.9077,0.7895,0.0184,0.0115,0.6232,0.9922,Karacadag
7155,311.588,119.2863,76.6662,0.7661,95.4465,0.9864,7254,0.7808,1.5559,0.9261,0.8001,0.0167,0.0107,0.6402,0.9962,Karacadag
6515,299.943,117.8437,70.8118,0.7993,91.0777,0.9873,6599,0.8023,1.6642,0.91,0.7729,0.0181,0.0109,0.5973,0.9941,Karacadag
6614,304.764,113.5067,75.238,0.7488,91.7671,0.979,6756,0.7634,1.5086,0.8948,0.8085,0.0172,0.0114,0.6536,0.9861,Karacadag
7201,322.158,125.7013,73.7444,0.8098,95.7528,0.9811,7340,0.6763,1.7046,0.8719,0.7617,0.0175,0.0102,0.5803,0.9891,Karacadag
6363,296.66,113.8346,71.5754,0.7776,90.009,0.9861,6453,0.7931,1.5904,0.9086,0.7907,0.0179,0.0112,0.6252,0.9943,Karacadag
5818,289.862,114.7621,65.1291,0.8234,86.068,0.9844,5910,0.7617,1.7621,0.8702,0.75,0.0197,0.0112,0.5625,0.9911,Karacadag
6585,307.288,119.439,71.1042,0.8035,91.5657,0.9811,6712,0.7602,1.6798,0.8763,0.7666,0.0181,0.0108,0.5877,0.9872,Karacadag
7198,314.683,122.2223,75.3222,0.7875,95.7328,0.9868,7294,0.6973,1.6227,0.9134,0.7833,0.017,0.0105,0.6135,0.9955,Karacadag
5981,283.173,106.5827,71.9172,0.738,87.2654,0.9853,6070,0.7192,1.482,0.9373,0.8188,0.0178,0.012,0.6704,0.9935,Karacadag
